,userId,company,jobTitle,company2,jobTitle2,school,schoolDegree,schoolDegree2,skill1,skill2,skill3,skill4,skill5,skill6,jobLocation2,SchoolDegree,type_skills
3552,73259692.0,tata consultancy services,Technical Lead/Solution Designer,,,,,,PL/SQL,SQL,Requirements Analysis,MicroStrategy Reporting,Teradata Data Warehouse,OBIEE,,Unkown,Unkown
3553,600991301.0,"zakat, tax and customs authority",Senior Data Analyst,"Zakat, Tax and Customs Authority",Data Analyst,clark atlanta university,Master's degree، Applied Mathematics,Deblom، Program of applied computer Specialized in office applictions,R programming,SAS Programming,Statistical Data Analysis,Mathematics,Research and Development,Data Analysis,Riyadh,Unkown,Unkown
3554,580067182.0,human resources development fund - hrdf - ksa,Senior Data Analyst in the Project Management Department  at HRDF,Confidential,Team Supervisor,pmi,Project Management,Bachelor's degree، Computer Science,Information Technology,Management,Customer Service,Microsoft Office,Teamwork,Microsoft Access,Saudi Arabia,Computer Science,programming languages
3555,140902578.0,verizon data services of india,Senior Analyst,Wipro Technologies,Project Engineer,bits pilani,MS، Software Engineering,Bachelor of Computer Applications; BCA,Agile Methodologies,Java Enterprise Edition,Oracle,Requirements Analysis,Unix,XML,,Software Engineeringe,Unkown
3556,603216968.0,norconsult telematics ltd,Senior Data Analyst,Faktion,Data Engineer,university of missouri-kansas city,Master's degree، Computer Science,Bachelor of Engineering - BE، Computer Software Engineering,Microsoft SQL Server,"Extract, Transform, Load (ETL)",Programming,Data Analysis,Python,SQL,"Antwerp Area, Belgium",Computer Science,Unkown
3557,858955291.0,,,,,university of jeddah,Bachelor of statistic، Statistic,,الأبحاث,Microsoft Excel,خدمة العملاء,إدخال البيانات,تحليل البيانات,PowerPoint,,Information Systems,Soft skills
3558,837838926.0,awareness 360,Intern,Udacity,Data Analyst trainee,tanta university,Bachelor's degree، Computer Science,,English,Data Analytics,Problem Solving,SQL,Microsoft Word,Microsoft PowerPoint,,Computer Science,Unkown
3559,565717037.0,stc,Analytics Manager,stc,Data Mining Analyst,king saud university,Bachelor's degree، Information Technology,,Database Administration using Oracle 11 g,Data Modeling and Mining,Writing SQL queries,System/Buisness Analysis,Web Design (UI / UX),Software and Web testing,Saudi Arabia,Information Technology,Unkown
3560,668041462.0,steady variables,Data Analyst,Steady Variables,Data Analyst,arab open university - saudi arabia,The Degree of BSc. Information Technology and Computing ( ITC)، Information Technology and Computing,,Information Technology & Computing,Full Stack Web Devoloper,Databases,Web Development,Oil Painting,Software Development,,Information Technology,Soft skills
3561,572934082.0,zain ksa,Data Analytics Specialist,Zain KSA,Data Analytics Analyst,king saud university,Bachelor's degree، Management Information system,,,,,,,,,Information Systems,Unkown
3613,429752986.0,general organization for social insurance,Data Analyst,Al-Imam Muhammad Ibn Saud Islamic University,University Lecturer,king saud university,Bachelor’s Degree in Business administration / MIS، MIS,"Master of Business Administration - MBA، Business Administration and Management, General",Data Analysis,Tableau,RStudio,Web Design,Web Development,Photography,,Management Information Systems,Unkown
3614,405062269.0,lamasat hotel,Front Desk Representative,NPS - National Petroleum Services,Summer Internship,udacity,Introduction to Programming,Data Analyst Nanodegree,Python (Programming Language),Cascading Style Sheets (CSS),JavaScript,HTML,Customer Service,Web Development,Saudi Arabia,Unkown,Unkown
3615,809484338.0,google,Data Analyst,,,,,,,,,,,,,Unkown,Soft skills
3616,607460182.0,"ministry of education, saudi arabia",Data Analyst,Saudi Commission for Health Specialties (SCFHS),Database Engineer,general assembly,Data Science Immersive,Bachelor's degree، Computer  Information Systems,Microsoft Office,Customer Service,Microsoft Excel,Project Management,Microsoft Word,Research,"Riyadh, Riyadh Region, Saudi Arabia",Information Systems,Unkown
3617,229177570.0,riyad bank,Senior Data Analyst,Sierra Atlantic Software Services,Senior System Analyst,osmania university,Bachelor of Engineering - BE، Computer Science,,Engineering,Integration,Erwin,Banking,Requirements Analysis,Data Migration,,Computer Science,Unkown
3618,670008395.0,sdaia | سدايا,Data Analyst,KACST,Trainee,king saud university,Bachelor's degree، Computer Science,,Java,Python (Programming Language),iOS Development,Data Analysis,Image Processing,Data Science,,Computer Science,Unkown
3619,713411345.0,medgulf saudi arabia,Data Analyst,MediVisa for medical claims settlement.,Fraud Investigative Analyst,king saud university,Bachelor's degree، Actuarial and Financial Mathematics,,Minitab,SPSS,Pivot Tables,Microsoft Excel,Python (Programming Language),C (Programming Language),,Unkown,Unkown
3620,396883899.0,stc,Performance and Data Analyst,Saudi Aramco,Business Analyst,university of leeds,Bachelor's Degree، Computing for Business ( MIS ),,Analysis,Microsoft Office,Tableau,Project Planning,Project Management,Strategy,Dhahran,Management Information Systems,Unkown
3621,565049753.0,confidential,Data Analyst,Confidential,Data Analyst | Translator,king saud university,Bachelor's degree، Language Interpretation and Translation,"Certificate، English Language and Literature, General",Translation skills,Communication skills,Teamwork,Translation,Social Media,Microsoft Office,Riyadh,Information Systems,Unkown
3622,609169237.0,confidential government,Data Analyst,JAL International Co. Ltd.,Data Analyst,invalid3010196,Bachelor's degree، information systems,,Computer Skills,Analytical thinking,Team Leadership,Time Management,Teamwork,Communication,,Information Systems,Unkown
3623,482991933.0,flyadeal,Data Analyst Trainee,Nural Technologies W.L.L.,Android Developer Intern,king abdulaziz university,Bachelor's degree، Computer Information Systems,,UX/UI,Android Development,Front-end Development,Data Analysis,User Experience (UX),Software Development,,Information Systems,Soft skills
3624,776803307.0,general assembly,"Data Analyst | Participant, General Assembly & Misk Academy",MacTech-WJ,Information Technology Systems Analyst-Training of Tamheer,king abdulaziz university,Computing and Information Technology، Systems Analyst,,تحليل النظام,تحليل البيانات,البرمجة,التدريس,مهارات العرض التقديمي,العمل الجماعي,,Information Technology,Unkown
3625,568808147.0,"zakat, tax and customs authority",Data Analyst,Elm Company,Data Analyst,king saud university,Bachelor's degree، Information Systems,,Consulting,Data Analytics,Tableau,Requirements Gathering,Big Data,Data Modeling,Riyadh,Information Systems,Soft skills
3626,568776387.0,maximus,Data Analyst - Operations ,Halla & Ghala Company for Trading,Information Technology Analyst,arab open university,Bachelor's degree، Information Technology & Computing,,Business Analysis,Information Technology,Team Management,Business Analytics,Product Management,Production Management,,Information Technology,Unkown
3627,279584574.0,غرفة عمليات معالجة التشوه البصري بمكتب إدارة المشاريع بأمانة العاصمة المقدسة,Data Analyst,Projacs International,Data Analyst,dublin city university,Master's degree، Computer Science,Bachelor's degree، Computer Science,Programming,Java,C++,Microsoft Office,Photoshop,PHP,"Makkah, Saudi Arabia",Computer Science,Unkown
3628,602396193.0,saudi global ports company,Operation Executive - Data Analyst,Al-Hugayet General Contracting Company,Financial Analyst,the university of tulsa,"Bachelor's degree، Business Administration, Computer Information System",,Project Management,Strategic Planning,Microsoft Office,Management,Leadership,Financial Analysis,,Information Systems,Unkown
3629,766351989.0,saudi credit bureau - simah,Data Analyst,TAHAKOM,Data Analyst Intern,missouri state university,"Bachelor’s degree,Management Information System,MIS",General Arts and Science English for Academic Purposes,Multitasking,Problem Solving,Communication,Leadership,Teamwork,English,,Management Information Systems,Unkown
3630,132947532.0,riyad bank,Data Analyst,Tata Consultancy Services,IT System Analyst,godawari foundation`s college of engineering,"North Maharashtra University Jalgaon (NMU India).، Electrical, Electronics and Communications Engineering",PGBA، E-Commerce,Data Analysis,Oracle Application Express,Oracle PL/SQL Development,Oracle SQL Developer,QlikView,MongoDB,"Pune Area, India",Unkown,Unkown
3631,705027347.0,"zakat, tax and customs authority",Data Analyst - Tamheer training,Saudi Digital Academy,Internship Trainee IOT,king khalid university,bachelor، computer science,,Critical Thinking,Decision-Making,Leadership,Strategic Thinking,Strategy,حل المشاكل,,Computer Science,Unkown
3632,379969556.0,solutions by stc,Senior business data analyst,solutions by stc,Senior Sales Analyst,alexandria university,Bachelor of Commerce (B.Com.)، Accounting and Finance,,Forecasting,Management,Analysis,Sales,Microsoft Office,Account Reconciliation,"Al-Riyadh Governorate, Saudi Arabia",Unkown,Unkown
3633,688614261.0,dimension data,SOC Analyst,Saudi Digital Academy,Cybersecurity Trainee,king faisal university,Bachelor's degree، Computer Science,,Java,Computer Security,Information Security,Network Security,Cybersecurity,Linux,,Computer Science,Unkown
3634,873200436.0,tourism development fund صندوق التنمية السياحي,Data Analyst,stc,COOP Trainee,al-imam muhammad ibn saud islamic university,Bachelor's degree، Management Information Systems,,Project Management,English,Communication,Presentations,Microsoft Excel,Research,,Management Information Systems,Unkown
3635,748406036.0,alhana trading group,Data Analyst,National Development Fund صندوق التنمية الوطني,Intern,al-imam muhammad ibn saud islamic university,Bachelor of Business Administration ، Management Information Systems,,Power BI,Problems solving,Google Data Studio,Data Analyst,Access,Visio,,Management Information Systems,Unkown
3636,667711603.0,mis - al moammar information systems co.,Data Analyst,اسواق بن داود التجارية,محاسب ,جامعة ام القرى ,بكالوريوس تكنولوجيا، علم المعلومات/دراسات,,الإدارة,Microsoft Office,خدمة العملاء,التخطيط,وسائل الإعلام الاجتماعي,تنظيم المشاريع,,Unkown,Unkown
3637,833606964.0,alaseel,Data Analyst,Network and more,Administrator,king saud university,Bachelor's degree، Operations Research,,Creative Problem Solving,Critical Thinking,Minitab,IBM SPSS Statistics,Microsoft Office,Microsoft Excel,"Riyadh, Saudi Arabia",Unkown,Unkown
3638,897195736.0,frequency marketing & research consultancy,Research Analyst,Decision support center - KAU.,Data Analyst,king abdulaziz university,Bachelor's degree، Statistics,,Data Analysis,Decision-Making,Financial Analysis,Microsoft Power BI,Microsoft Excel,Microsoft Word,,Information Systems,Unkown
3639,92766021.0,data and research systems,Data Analyst,Panda,Data Processing Supervisor/Manager,trinity college london,,CRM، Supply Chain and Marketing Management,Retail,Customer Service,Inventory Management,Analysis,Teamwork,Microsoft Office,,Unkown,Unkown
3640,639072595.0,maximus,Data Analyst,Maximus,Data Analyst (Tamheer intern),prince sattam bin abdulaziz university,"Bachelor of Information systems، Computer, general",,Microsoft SQL Server,Microsoft Excel,Research,Project Management,C++,C#,"Riyadh, Saudi Arabia",Information Systems,Unkown
